"page_num";"type";"title";"link";"authors";"source";"date";"issue";"volume";"pages";"doi";"keywords"
"40";"Глава";"Кросс-культурные особенности отношения российской молодежи к инновациям";"https://publications.hse.ru/view/66134896";"Лебедева Надежда Михайловна";"Молодые москвичи. Кросс-культурное исследование";"2008";NA;NA;"9 - 40";NA;NA
"40";"Глава";"Культурные ценности и отношение к инновациям российских и канадских студентов";"https://publications.hse.ru/view/83371095";"Лебедева Надежда Михайловна";"Психология индивидуальности. Материалы II Всероссийской научной конференции, Москва, 12-14 ноября 2008 года";"2008";NA;NA;"4";NA;NA
"40";"Статья";"Менталитет и экономические успехи нации";"https://publications.hse.ru/view/74727204";"Лебедева Надежда Михайловна";"Psychology, Journal of the Higher School of Economics";"2008";"2";"5";"19 - 24";NA;NA
"40";"Книга";"Молодые москвичи. Кросс-культурное исследование";"https://publications.hse.ru/view/64234366";NA;"М.: Издательство РУДН";"2008";NA;NA;NA;NA;NA
"40";"Глава";"Опыт проведения и оценки эффективности тренинга межкультурного взаимодействия";"https://publications.hse.ru/view/66160085";"Татарко Александр Николаевич; Лебедева Надежда Михайловна; Скоробогатая Андрианна Анатольевна";"Молодые москвичи. Кросс-культурное исследование";"2008";NA;NA;"605 - 649";NA;NA
"40";"Глава";"О результатах социально-психологического обследования студентов филиала ""УдГУ"" в г. Кудымкаре";"https://publications.hse.ru/view/69113058";"Козлова Мария Андреевна";"Прикамье на рубеже веков. Материалы межрегиональной научно-практической конференции «Актуальные проблемы истории и социально-экономического развития региона»";"2008";NA;NA;"162 - 169";NA;NA
"40";"Глава";"Психосемантическое исследование социального капитала россиян";"https://publications.hse.ru/view/66159870";"Лебедева Надежда Михайловна; Татарко Александр Николаевич";"Теоретические проблемы этнической и кросс-культурной психологии. Материалы Международной научной конференции 29-30 мая 2008 г.";"2008";NA;NA;"232 - 238";NA;NA
"40";"Глава";"Сравнительный анализ религиозного и политического сознания разных поколений москвичей.";"https://publications.hse.ru/view/70024795";"Татарко Александр Николаевич; Кравченко Андрей Олегович; Короткин Борис Александрович";"Молодые москвичи. Кросс-культурное исследование";"2008";NA;NA;"219 - 247";NA;NA
"40";"Статья";"Ценности культуры, экономические установки и отношение к инновациям в России";"https://publications.hse.ru/view/66402096";"Лебедева Надежда Михайловна";"Psychology, Journal of the Higher School of Economics";"2008";"2";"5";"68 - 88";NA;"socio-cultural values; economic behavior; attitude to innovation"
"40";"Глава";"Этническая, религиозная и гражданская идентичность и толерантность московской молодежи (на примере русской и еврейской выборок)";"https://publications.hse.ru/view/64234346";"Ефремова Мария Викторовна; Павленко О.В.; Склизнева Н.П.";"Молодые москвичи. Кросс-культурное исследование";"2008";NA;NA;"248 - 279";NA;NA
